1691,"corrugated board, recycling fibre, double wall, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,14.58,0.89391,61.3
1692,"corrugated board, recycling fibre, double wall, at plant",CH,kg,0,paper & cardboard,cardboard & corrugated board,15.13,0.8956,59.2
1693,"corrugated board, recycling fibre, single wall, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,14.68,0.91763,62.5
1694,"corrugated board, recycling fibre, single wall, at plant",CH,kg,0,paper & cardboard,cardboard & corrugated board,15.13,0.9142,60.4
1695,"folding boxboard, FBB, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,23.73,1.2356,52.1
1696,"liquid packaging board, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,11.6,0.56924,49.1
1698,"packaging, corrugated board, mixed fibre, single wall, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,17.98,1.0646,59.2
1699,"packaging, corrugated board, mixed fibre, single wall, at plant",CH,kg,0,paper & cardboard,cardboard & corrugated board,20.37,1.1425,56.1
1700,"production of carton board boxes, gravure printing, at plant",CH,kg,0,paper & cardboard,cardboard & corrugated board,10.39,0.2304,22.2
1701,"production of carton board boxes, offset printing, at plant",CH,kg,0,paper & cardboard,cardboard & corrugated board,8.84,0.31138,35.2
1702,"production of liquid packaging board containers, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,34.23,1.2478,36.5
1703,"solid bleached board, SBB, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,17.96,2.5303,140.9
1704,"solid unbleached board, SUB, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,16.77,0.83113,49.6
1705,"whitelined chipboard, WLC, at plant",RER,kg,0,paper & cardboard,cardboard & corrugated board,16.74,1.0294,61.5
1708,"paper, newsprint, 0% DIP, at plant",RER,kg,0,paper & cardboard,graphic paper,26.82,1.2322,45.9
1712,"paper, newsprint, DIP containing, at plant",RER,kg,0,paper & cardboard,graphic paper,19.96,1.0133,50.8
1709,"paper, newsprint, at plant",CH,kg,0,paper & cardboard,graphic paper,20.54,0.78471,38.2
1710,"paper, newsprint, at regional storage",CH,kg,0,paper & cardboard,graphic paper,21.03,0.90181,42.9
1711,"paper, newsprint, at regional storage",RER,kg,0,paper & cardboard,graphic paper,24.33,1.2171,50
1713,"paper, recycling, no deinking, at plant",RER,kg,0,paper & cardboard,graphic paper,13.12,0.77536,59.1
1714,"paper, recycling, with deinking, at plant",RER,kg,0,paper & cardboard,graphic paper,25.74,1.4572,56.6
1716,"paper, wood-containing, LWC, at regional storage",RER,kg,0,paper & cardboard,graphic paper,30.12,1.4223,47.2
1717,"paper, wood-containing, LWC, at regional storage",CH,kg,0,paper & cardboard,graphic paper,29.48,1.3872,47.1
1719,"paper, wood-containing, supercalendred (SC), at regional storage",RER,kg,0,paper & cardboard,graphic paper,22.88,1.1167,48.8
1720,"paper, wood-containing, supercalendred (SC), at regional storage",CH,kg,0,paper & cardboard,graphic paper,22.23,1.0808,48.6
1715,"paper, woodcontaining, LWC, at plant",RER,kg,0,paper & cardboard,graphic paper,28.17,1.3158,46.7
1718,"paper, woodcontaining, supercalendred (SC), at plant",RER,kg,0,paper & cardboard,graphic paper,20.98,1.0126,48.3
1721,"paper, woodfree, coated, at integrated mill",RER,kg,0,paper & cardboard,graphic paper,19.41,1.0309,53.1
1722,"paper, woodfree, coated, at non-integrated mill",RER,kg,0,paper & cardboard,graphic paper,20.55,1.0764,52.4
1723,"paper, woodfree, coated, at regional storage",RER,kg,0,paper & cardboard,graphic paper,22.01,1.1643,52.9
1724,"paper, woodfree, coated, at regional storage",CH,kg,0,paper & cardboard,graphic paper,20.7,1.0929,52.8
1725,"paper, woodfree, uncoated, at integrated mill",RER,kg,0,paper & cardboard,graphic paper,12.49,0.76294,61.1
1726,"paper, woodfree, uncoated, at non-integrated mill",RER,kg,0,paper & cardboard,graphic paper,25.69,1.3535,52.7
1727,"paper, woodfree, uncoated, at regional storage",RER,kg,0,paper & cardboard,graphic paper,21.82,1.2078,55.4
1728,"paper, woodfree, uncoated, at regional storage",CH,kg,0,paper & cardboard,graphic paper,19.85,1.0996,55.4
1730,"core board, at plant",RER,kg,0,paper & cardboard,packaging papers,8.55,0.45483,53.2
1731,"kraft paper, bleached, at plant",RER,kg,0,paper & cardboard,packaging papers,30.12,1.5867,52.7
1732,"kraft paper, unbleached, at plant",RER,kg,0,paper & cardboard,packaging papers,15.25,0.78041,51.2
1733,"chemi-thermomechanical pulp, at plant",RER,kg,0,paper & cardboard,pulps,17.27,0.86516,50.1
1734,"stone groundwood pulp, SGW, at plant",RER,kg,0,paper & cardboard,pulps,17.46,0.82402,47.2
1737,"sulphate pulp, ECF bleached, at plant",RER,kg,0,paper & cardboard,pulps,8.56,0.49341,57.6
1738,"sulphate pulp, TCF bleached, at plant",RER,kg,0,paper & cardboard,pulps,7.28,0.41384,56.8
1735,"sulphate pulp, average, at regional storage",RER,kg,0,paper & cardboard,pulps,13.26,0.74826,56.4
1736,"sulphate pulp, average, at regional storage",CH,kg,0,paper & cardboard,pulps,13.06,0.73745,56.5
10215,"sulphate pulp, from eucalyptus ssp. (SFM), unbleached, TH, at maritime harbour",RER,kg,0,paper & cardboard,pulps,11.92,0.61837,51.9
10214,"sulphate pulp, from eucalyptus ssp. (SFM), unbleached, at pulpmill",TH,kg,0,paper & cardboard,pulps,8.45,0.40817,48.3
1739,"sulphate pulp, unbleached, at plant",RER,kg,0,paper & cardboard,pulps,7.68,0.36539,47.6
1740,"sulphite pulp, bleached, at plant",RER,kg,0,paper & cardboard,pulps,8.58,0.473,55.1
1741,"thermo-mechanical pulp, at plant",RER,kg,0,paper & cardboard,pulps,17.12,0.72597,42.4
1743,"waste paper, mixed, from public collection, for further treatment",RER,kg,0,paper & cardboard,pulps,1.04,0.062972,60.6
1744,"waste paper, mixed, from public collection, for further treatment",CH,kg,0,paper & cardboard,pulps,0.71,0.044397,62.5
1745,"waste paper, sorted, for further treatment",RER,kg,0,paper & cardboard,pulps,1.61,0.11636,72.3
1746,"waste paper, sorted, for further treatment",CH,kg,0,paper & cardboard,pulps,1.06,0.08313,78.4
1750,"electricity, PV, at 3kWp facade installation, multi-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,1.48,0.07776,52.5
1749,"electricity, PV, at 3kWp facade installation, single-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,1.71,0.088527,51.8
1748,"electricity, PV, at 3kWp facade, multi-Si, laminated, integrated",CH,kWh,0,photovoltaic,power plants,1.46,0.076803,52.6
1747,"electricity, PV, at 3kWp facade, single-Si, laminated, integrated",CH,kWh,0,photovoltaic,power plants,1.69,0.087627,51.9
1752,"electricity, PV, at 3kWp flat roof installation, multi-Si",CH,kWh,0,photovoltaic,power plants,1.08,0.057297,53.1
1751,"electricity, PV, at 3kWp flat roof installation, single-Si",CH,kWh,0,photovoltaic,power plants,1.23,0.064279,52.3
6858,"electricity, PV, at 3kWp slanted-roof, CIS, panel, mounted",CH,kWh,0,photovoltaic,power plants,0.99,0.05416,54.7
6857,"electricity, PV, at 3kWp slanted-roof, CdTe, panel, mounted",CH,kWh,0,photovoltaic,power plants,0.95,0.051615,54.3
6850,"electricity, PV, at 3kWp slanted-roof, a-Si, lam., integrated",CH,kWh,0,photovoltaic,power plants,0.88,0.049203,55.9
6849,"electricity, PV, at 3kWp slanted-roof, a-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,1.05,0.058838,56
1757,"electricity, PV, at 3kWp slanted-roof, multi-Si, laminated, integrated",CH,kWh,0,photovoltaic,power plants,0.95,0.049886,52.5
1758,"electricity, PV, at 3kWp slanted-roof, multi-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,1,0.052501,52.5
6860,"electricity, PV, at 3kWp slanted-roof, ribbon-Si, lam., integrated",CH,kWh,0,photovoltaic,power plants,0.88,0.046025,52.3
6859,"electricity, PV, at 3kWp slanted-roof, ribbon-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,0.93,0.048894,52.6
1754,"electricity, PV, at 3kWp slanted-roof, single-Si, laminated, integrated",CH,kWh,0,photovoltaic,power plants,1.11,0.05727,51.6
1755,"electricity, PV, at 3kWp slanted-roof, single-Si, panel, mounted",CH,kWh,0,photovoltaic,power plants,1.16,0.059728,51.5
1759,"electricity, production mix photovoltaic, at plant",CH,kWh,0,photovoltaic,power plants,1.21,0.06346,52.4
6877,"electricity, production mix photovoltaic, at plant",AT,kWh,0,photovoltaic,power plants,1.25,0.065773,52.6
6878,"electricity, production mix photovoltaic, at plant",AU,kWh,0,photovoltaic,power plants,0.89,0.046793,52.6
6879,"electricity, production mix photovoltaic, at plant",BE,kWh,0,photovoltaic,power plants,1.43,0.0752,52.6
6880,"electricity, production mix photovoltaic, at plant",CA,kWh,0,photovoltaic,power plants,1.04,0.05457,52.5
6881,"electricity, production mix photovoltaic, at plant",CZ,kWh,0,photovoltaic,power plants,1.38,0.072678,52.7
6882,"electricity, production mix photovoltaic, at plant",DE,kWh,0,photovoltaic,power plants,1.39,0.073093,52.6
6883,"electricity, production mix photovoltaic, at plant",DK,kWh,0,photovoltaic,power plants,1.32,0.069157,52.4
6884,"electricity, production mix photovoltaic, at plant",ES,kWh,0,photovoltaic,power plants,0.82,0.043027,52.5
6885,"electricity, production mix photovoltaic, at plant",FI,kWh,0,photovoltaic,power plants,1.35,0.071129,52.7
6886,"electricity, production mix photovoltaic, at plant",FR,kWh,0,photovoltaic,power plants,1.16,0.060827,52.4
6887,"electricity, production mix photovoltaic, at plant",GB,kWh,0,photovoltaic,power plants,1.43,0.075093,52.5
6888,"electricity, production mix photovoltaic, at plant",GR,kWh,0,photovoltaic,power plants,0.9,0.047298,52.6
6889,"electricity, production mix photovoltaic, at plant",HU,kWh,0,photovoltaic,power plants,1.15,0.060258,52.4
6890,"electricity, production mix photovoltaic, at plant",IE,kWh,0,photovoltaic,power plants,1.38,0.072517,52.5
6891,"electricity, production mix photovoltaic, at plant",IT,kWh,0,photovoltaic,power plants,1.1,0.057814,52.6
6892,"electricity, production mix photovoltaic, at plant",JP,kWh,0,photovoltaic,power plants,1.19,0.062389,52.4
6893,"electricity, production mix photovoltaic, at plant",KR,kWh,0,photovoltaic,power plants,1.13,0.059294,52.5
6894,"electricity, production mix photovoltaic, at plant",LU,kWh,0,photovoltaic,power plants,1.31,0.068883,52.6
6895,"electricity, production mix photovoltaic, at plant",NL,kWh,0,photovoltaic,power plants,1.27,0.066798,52.6
6896,"electricity, production mix photovoltaic, at plant",NO,kWh,0,photovoltaic,power plants,1.27,0.066875,52.7
6897,"electricity, production mix photovoltaic, at plant",NZ,kWh,0,photovoltaic,power plants,0.97,0.050859,52.4
6898,"electricity, production mix photovoltaic, at plant",PT,kWh,0,photovoltaic,power plants,0.83,0.043398,52.3
6899,"electricity, production mix photovoltaic, at plant",SE,kWh,0,photovoltaic,power plants,1.3,0.068055,52.4
6900,"electricity, production mix photovoltaic, at plant",TR,kWh,0,photovoltaic,power plants,0.82,0.043246,52.7
6901,"electricity, production mix photovoltaic, at plant",US,kWh,0,photovoltaic,power plants,0.76,0.039998,52.6
1772,"CZ single crystalline silicon, electronics, at plant",RER,kg,0,photovoltaic,production of components,4504.12,227.92,50.6
1773,"CZ single crystalline silicon, photovoltaics, at plant",RER,kg,0,photovoltaic,production of components,1856.75,94.153,50.7
1779,"mc-Si wafer, at plant",RER,unit,0,photovoltaic,production of components,59.07,2.9289,49.6
6861,"metallization paste, back side, aluminium, at plant",RER,kg,0,photovoltaic,production of components,144.9,8.2002,56.6
6862,"metallization paste, back side, at plant",RER,kg,0,photovoltaic,production of components,961.25,65.535,68.2
6863,"metallization paste, front side, at plant",RER,kg,0,photovoltaic,production of components,1176.74,80.783,68.6
6826,"multi-Si wafer, at plant",RER,m2,0,photovoltaic,production of components,1573.49,80.543,51.2
6830,"multi-Si wafer, ribbon, at plant",RER,m2,0,photovoltaic,production of components,1065.44,53.53,50.2
1781,"pc-Si wafer, at plant",RER,unit,0,photovoltaic,production of components,20.41,0.99781,48.9
1785,"photovoltaic cell, mc-Si, at plant",RER,unit,0,photovoltaic,production of components,64.81,3.2042,49.4
6828,"photovoltaic cell, multi-Si, at plant",RER,m2,0,photovoltaic,production of components,2066.73,104.88,50.7
1786,"photovoltaic cell, pc-Si , at plant",RER,unit,0,photovoltaic,production of components,25.15,1.2292,48.9
6867,"photovoltaic cell, ribbon-Si, at plant",RER,m2,0,photovoltaic,production of components,1544.46,77.061,49.9
6827,"photovoltaic cell, single-Si, at plant",RER,m2,0,photovoltaic,production of components,2910.24,145.06,49.8
6829,"single-Si wafer, electronics, at plant",RER,m2,0,photovoltaic,production of components,5479.9,276.32,50.4
6825,"single-Si wafer, photovoltaics, at plant",RER,m2,0,photovoltaic,production of components,2369.4,118.45,50
1798,"butadiene, at plant",RER,kg,0,plastics,monomers,66.26,1.0259,15.5
1799,"butene, mixed, at plant",RER,kg,0,plastics,monomers,65.97,1.1665,17.7
1800,"epoxy resin insulator (Al2O3), at plant",RER,kg,0,plastics,monomers,65.2,3.1034,47.6
1801,"epoxy resin insulator (SiO2), at plant",RER,kg,0,plastics,monomers,53.94,2.4023,44.5
1802,"epoxy resin, liquid, at plant",RER,kg,0,plastics,monomers,133.47,5.9265,44.4
1803,"epoxy resin, liquid, disaggregated data, at plant",RER,kg,0,plastics,monomers,280.29,13.807,49.3
1804,"ethylene, average, at plant",RER,kg,0,plastics,monomers,66.75,1.1263,16.9
1805,"ethylene, pipeline system, at plant",RER,kg,0,plastics,monomers,68.92,1.0847,15.7
1806,"methyl methacrylate, at plant",RER,kg,0,plastics,monomers,120.74,5.5458,45.9
1807,"methylene diphenyl diisocyanate, at plant",RER,kg,0,plastics,monomers,89.69,3.1632,35.3
1808,"polyols, at plant",RER,kg,0,plastics,monomers,88.2,2.8679,32.5
1809,"propylene, at plant",RER,kg,0,plastics,monomers,68.27,1.1466,16.8
11122,"propylene, pipeline system, at plant",RER,kg,0,plastics,monomers,73.21,1.1433,15.6
1810,"styrene, at plant",RER,kg,0,plastics,monomers,85.31,2.4597,28.8
1811,"toluene diisocyanate, at plant",RER,kg,0,plastics,monomers,105.86,5.2493,49.6
1812,"vinyl acetate, at plant",RER,kg,0,plastics,monomers,68.2,1.8121,26.6
1813,"vinyl chloride, at plant",RER,kg,0,plastics,monomers,52.85,1.4939,28.3
7132,"bitumen adhesive compound, cold, at plant",RER,kg,0,plastics,others,26.94,0.35319,13.1
7133,"bitumen adhesive compound, hot, at plant",RER,kg,0,plastics,others,54.44,0.51619,9.5
7129,"bitumen sealing Alu80, at plant",RER,kg,0,plastics,others,51.86,1.2208,23.5
7128,"bitumen sealing V60, at plant",RER,kg,0,plastics,others,43.84,0.61996,14.1
7130,"bitumen sealing VA4, at plant",RER,kg,0,plastics,others,53.04,1.0949,20.6
1814,"bitumen sealing, at plant",RER,kg,0,plastics,others,49.95,1.0092,20.2
7131,"bitumen sealing, polymer EP4 flame retardant, at plant",RER,kg,0,plastics,others,44.71,0.77373,17.3
1815,"glass fibre reinforced plastic, polyamide, injection moulding, at plant",RER,kg,0,plastics,others,144.66,7.6563,52.9
1816,"glass fibre reinforced plastic, polyester resin, hand lay-up, at plant",RER,kg,0,plastics,others,81.43,3.384,41.6
7122,"natural rubber based sealing, at plant",DE,kg,0,plastics,others,87.14,1.6909,19.4
7134,"polysulphide, sealing compound, at plant",RER,kg,0,plastics,others,28.71,1.2463,43.4
1817,"acrylonitrile-butadiene-styrene copolymer, ABS, at plant",RER,kg,0,plastics,polymers,96.25,3.11,32.3
1818,"ethylene vinyl acetate copolymer, at plant",RER,kg,0,plastics,polymers,78.52,1.8194,23.2
1819,"ethylvinylacetate, foil, at plant",RER,kg,0,plastics,polymers,89.88,2.3849,26.5
1820,"fleece, polyethylene, at plant",RER,kg,0,plastics,polymers,93.46,2.4445,26.2
10457,"modified starch, at plant",RER,kg,0,plastics,polymers,53.34,1.7666,33.1
1821,"nylon 6, at plant",RER,kg,0,plastics,polymers,121.29,5.4737,45.1
1822,"nylon 6, glass-filled, at plant",RER,kg,0,plastics,polymers,105.1,5.29,50.3
1823,"nylon 66, at plant",RER,kg,0,plastics,polymers,135.76,6.5349,48.1
1824,"nylon 66, glass-filled, at plant",RER,kg,0,plastics,polymers,110,6.0494,55
1825,"polybutadiene, at plant",RER,kg,0,plastics,polymers,98.81,3.4913,35.3
1826,"polycarbonate, at plant",RER,kg,0,plastics,polymers,106.89,6.0381,56.5
1827,"polyethylene terephthalate, granulate, amorphous, at plant",RER,kg,0,plastics,polymers,78.1,2.4242,31
1828,"polyethylene terephthalate, granulate, bottle grade, at plant",RER,kg,0,plastics,polymers,81.91,2.6228,32
1829,"polyethylene, HDPE, granulate, at plant",RER,kg,0,plastics,polymers,76.35,1.5629,20.5
1830,"polyethylene, LDPE, granulate, at plant",RER,kg,0,plastics,polymers,78.17,1.6808,21.5
1831,"polyethylene, LLDPE, granulate, at plant",RER,kg,0,plastics,polymers,74.04,1.4877,20.1
10455,"polylactide, granulate, NatureWorks Nebraska",US,kg,0,plastics,polymers,30.89,1.66,53.7
10456,"polylactide, granulate, at plant",GLO,kg,0,plastics,polymers,52.35,2.6629,50.9
1832,"polymethyl methacrylate, beads, at plant",RER,kg,0,plastics,polymers,127.63,5.8733,46
1833,"polymethyl methacrylate, sheet, at plant",RER,kg,0,plastics,polymers,143.57,6.9199,48.2
11123,"polyphenylene sulfide, at plant",GLO,kg,0,plastics,polymers,762.12,18.628,24.4
1834,"polypropylene, granulate, at plant",RER,kg,0,plastics,polymers,74.6,1.6689,22.4
1835,"polystyrene, expandable, at plant",RER,kg,0,plastics,polymers,89.07,2.5653,28.8
1836,"polystyrene, general purpose, GPPS, at plant",RER,kg,0,plastics,polymers,87.49,2.729,31.2
1837,"polystyrene, high impact, HIPS, at plant",RER,kg,0,plastics,polymers,87.8,2.7741,31.6
1838,"polyurethane, flexible foam, at plant",RER,kg,0,plastics,polymers,99.13,3.9393,39.7
1839,"polyurethane, rigid foam, at plant",RER,kg,0,plastics,polymers,100.07,3.4549,34.5
1840,"polyvinylchloride, at regional storage",RER,kg,0,plastics,polymers,59.4,1.8339,30.9
1841,"polyvinylchloride, bulk polymerised, at plant",RER,kg,0,plastics,polymers,59.34,1.2326,20.8
1842,"polyvinylchloride, emulsion polymerised, at plant",RER,kg,0,plastics,polymers,63.82,2.3264,36.5
1843,"polyvinylchloride, suspension polymerised, at plant",RER,kg,0,plastics,polymers,58.32,1.7821,30.6
1844,"polyvinylidenchloride, granulate, at plant",RER,kg,0,plastics,polymers,77.76,3.8899,50
1845,"purified terephthalic acid, at plant",RER,kg,0,plastics,polymers,57.85,1.5733,27.2
1846,"styrene-acrylonitrile copolymer, SAN, at plant",RER,kg,0,plastics,polymers,92.6,2.6919,29.1
1847,"synthetic rubber, at plant",RER,kg,0,plastics,polymers,89.79,2.4444,27.2
1848,blow moulding,RER,kg,0,plastics,processing,22.48,1.1657,51.9
1849,"calendering, rigid sheets",RER,kg,0,plastics,processing,7.36,0.36576,49.7
1850,"extrusion, plastic film",RER,kg,0,plastics,processing,9.25,0.49968,54
1851,"extrusion, plastic pipes",RER,kg,0,plastics,processing,7.14,0.36011,50.4
10845,"fleece production, polyethylene terephthalate",RER,kg,0,plastics,processing,106.66,5.3453,50.1
1852,"foaming, expanding",RER,kg,0,plastics,processing,12.31,0.65846,53.5
1853,injection moulding,RER,kg,0,plastics,processing,27.11,1.2417,45.8
1854,"packaging film, LDPE, at plant",RER,kg,0,plastics,processing,89.53,2.2435,25.1
1855,stretch blow moulding,RER,kg,0,plastics,processing,28.19,1.4232,50.5
1856,"thermoforming, with calendering",RER,kg,0,plastics,processing,15.5,0.7414,47.8
1867,"heat, at flat plate collector, multiple dwelling, for hot water",CH,MJ,0,solar collector systems,systems,0.06,0.0026663,44.4
1868,"heat, at flat plate collector, one-family house, for combined system",CH,MJ,0,solar collector systems,systems,0.19,0.0070901,37.3
1869,"heat, at flat plate collector, one-family house, for hot water",CH,MJ,0,solar collector systems,systems,0.28,0.0093846,33.5
1870,"heat, at hot water tank, solar+electric, flat plate, multiple dwelling",CH,MJ,0,solar collector systems,systems,2.12,0.02944,13.9
1871,"heat, at hot water tank, solar+gas, flat plate, multiple dwelling",CH,MJ,0,solar collector systems,systems,1.04,0.054837,52.7
1872,"heat, at hot water tank, solar+gas, flat plate, one-family house",CH,MJ,0,solar collector systems,systems,0.73,0.035194,48.2
1873,"heat, at solar+gas heating, flat plate, one-family house, combined system",CH,MJ,0,solar collector systems,systems,0.99,0.051329,51.8
1874,"heat, at solar+gas heating, tube collector, one-family house, combined system",CH,MJ,0,solar collector systems,systems,0.98,0.050919,52
1875,"heat, at solar+wood heating, flat plate, one-family house, combined system",CH,MJ,0,solar collector systems,systems,0.14,0.0062154,44.4
1876,"heat, at tube collector, one-family house, for combined system",CH,MJ,0,solar collector systems,systems,0.18,0.006438,35.8
10198,"textile refinement, cotton",GLO,kg,0,textiles,processing,76.11,4.8068,63.2
10197,"weeving, bast fibres",IN,kg,0,textiles,processing,8.15,0.38683,47.5
10196,"weeving, cotton",GLO,kg,0,textiles,processing,129.31,10.508,81.3
10183,"textile, jute, at plant",IN,kg,0,textiles,production,47.65,2.2201,46.6
10187,"textile, kenaf, at plant",IN,kg,0,textiles,production,47.95,2.2465,46.9
10177,"textile, woven cotton, at plant",GLO,kg,0,textiles,production,277.35,21.421,77.2
10899,"viscose fibres, at plant",GLO,kg,0,textiles,production,81.07,4.5362,56
10194,"yarn production, bast fibres",IN,kg,0,textiles,production,30.31,1.394,46
10195,"yarn production, cotton fibres",GLO,kg,0,textiles,production,114.23,9.0874,79.6
10176,"yarn, cotton, at plant",GLO,kg,0,textiles,production,145.13,10.698,73.7
10182,"yarn, jute, at plant",IN,kg,0,textiles,production,38.56,1.7895,46.4
10186,"yarn, kenaf, at plant",IN,kg,0,textiles,production,38.86,1.8153,46.7
1885,"operation, aircraft, freight",RER,tkm,0,transport systems,airplane,16.07,1.0702,66.6
1886,"operation, aircraft, freight, Europe",RER,tkm,0,transport systems,airplane,24.52,1.633,66.6
1887,"operation, aircraft, freight, intercontinental",RER,tkm,0,transport systems,airplane,15.59,1.0382,66.6
1888,"operation, aircraft, passenger",RER,pkm,0,transport systems,airplane,1.83,0.1216,66.4
1889,"operation, aircraft, passenger, Europe",RER,pkm,0,transport systems,airplane,2.45,0.1633,66.7
1890,"operation, aircraft, passenger, intercontinental",RER,pkm,0,transport systems,airplane,1.56,0.10382,66.6
1891,"operation, maintenance, airport",RER,unit,0,transport systems,airplane,2620400000,85939000,32.8
1892,"transport, aircraft, freight",RER,tkm,0,transport systems,airplane,17.68,1.1248,63.6
1893,"transport, aircraft, freight, Europe",RER,tkm,0,transport systems,airplane,32.77,1.9166,58.5
1894,"transport, aircraft, freight, intercontinental",RER,tkm,0,transport systems,airplane,16.29,1.0627,65.2
1895,"transport, aircraft, passenger",RER,pkm,0,transport systems,airplane,2.7,0.15062,55.8
1896,"transport, aircraft, passenger, Europe",RER,pkm,0,transport systems,airplane,3.28,0.19197,58.5
1897,"transport, aircraft, passenger, intercontinental",RER,pkm,0,transport systems,airplane,1.63,0.10642,65.3
1898,"transport, helicopter",GLO,h,0,transport systems,airplane,1435.87,95.511,66.5
1899,"transport, helicopter, LTO cycle",GLO,unit,0,transport systems,airplane,2446.67,162.56,66.4
6054,"operation, coach",CH,vkm,0,transport systems,road,13.91,0.92853,66.8
7294,"operation, lorry 16-32t, EURO3",RER,vkm,0,transport systems,road,11.59,0.77342,66.7
7295,"operation, lorry 16-32t, EURO4",RER,vkm,0,transport systems,road,10.3,0.68911,66.9
7296,"operation, lorry 16-32t, EURO5",RER,vkm,0,transport systems,road,10.47,0.70001,66.9
1923,"operation, lorry 20-28t, empty, fleet average",CH,vkm,0,transport systems,road,10.77,0.71857,66.7
1921,"operation, lorry 20-28t, fleet average",CH,vkm,0,transport systems,road,13.54,0.90304,66.7
1925,"operation, lorry 20-28t, full, fleet average",CH,vkm,0,transport systems,road,16.35,1.0911,66.7
6113,"operation, lorry 28t, rape methyl ester 100%",CH,km,0,transport systems,road,5.69,0.27604,48.5
1915,"operation, lorry 3.5-16t, fleet average",RER,vkm,0,transport systems,road,9.14,0.60963,66.7
1918,"operation, lorry 3.5-20t, empty, fleet average",CH,vkm,0,transport systems,road,8.65,0.57696,66.7
1916,"operation, lorry 3.5-20t, fleet average",CH,vkm,0,transport systems,road,9.93,0.66214,66.7
1920,"operation, lorry 3.5-20t, full, fleet average",CH,vkm,0,transport systems,road,11.02,0.73519,66.7
10755,"operation, lorry 3.5-7.5t, EURO3",RER,vkm,0,transport systems,road,7.9,0.5271,66.7
10756,"operation, lorry 3.5-7.5t, EURO4",RER,vkm,0,transport systems,road,7.45,0.4986,66.9
10757,"operation, lorry 3.5-7.5t, EURO5",RER,vkm,0,transport systems,road,7.58,0.50679,66.9
7291,"operation, lorry 7.5-16t, EURO3",RER,vkm,0,transport systems,road,12.05,0.8044,66.8
7292,"operation, lorry 7.5-16t, EURO4",RER,vkm,0,transport systems,road,10.8,0.72267,66.9
7293,"operation, lorry 7.5-16t, EURO5",RER,vkm,0,transport systems,road,10.98,0.73431,66.9
1926,"operation, lorry >16t, fleet average",RER,vkm,0,transport systems,road,13.74,0.91645,66.7
1929,"operation, lorry >28t, empty, fleet average",CH,vkm,0,transport systems,road,12.07,0.80493,66.7
1927,"operation, lorry >28t, fleet average",CH,vkm,0,transport systems,road,15.48,1.0331,66.7
1931,"operation, lorry >28t, full, fleet average",CH,vkm,0,transport systems,road,19.84,1.3238,66.7
7297,"operation, lorry >32t, EURO3",RER,vkm,0,transport systems,road,15.9,1.0612,66.7
7298,"operation, lorry >32t, EURO4",RER,vkm,0,transport systems,road,13.45,0.89943,66.9
7299,"operation, lorry >32t, EURO5",RER,vkm,0,transport systems,road,13.67,0.91424,66.9
1933,"operation, passenger car",CH,km,0,transport systems,road,3.84,0.25208,65.6
1934,"operation, passenger car",RER,km,0,transport systems,road,3.44,0.22977,66.8
6555,"operation, passenger car, diesel, EURO3",CH,km,0,transport systems,road,3.06,0.20367,66.6
6556,"operation, passenger car, diesel, EURO4",CH,km,0,transport systems,road,3.03,0.20179,66.6
6557,"operation, passenger car, diesel, EURO5",CH,km,0,transport systems,road,2.91,0.1938,66.6
7283,"operation, passenger car, diesel, fleet average",CH,vkm,0,transport systems,road,3.38,0.22537,66.7
10812,"operation, passenger car, diesel, fleet average",RER,vkm,0,transport systems,road,3.36,0.22451,66.8
7284,"operation, passenger car, diesel, fleet average 2010",CH,vkm,0,transport systems,road,3.2,0.21393,66.9
10813,"operation, passenger car, diesel, fleet average 2010",RER,vkm,0,transport systems,road,3.08,0.20565,66.8
6114,"operation, passenger car, ethanol 5%",CH,km,0,transport systems,road,3.49,0.23198,66.5
6201,"operation, passenger car, methane, 96 vol-%, from biogas",CH,km,0,transport systems,road,1.39,0.044216,31.8
6115,"operation, passenger car, methanol",CH,km,0,transport systems,road,1.03,0.036175,35.1
6202,"operation, passenger car, natural gas",CH,km,0,transport systems,road,3.77,0.19613,52
6558,"operation, passenger car, petrol, 15% vol. ETBE with ethanol from biomass, EURO4",CH,km,0,transport systems,road,3.37,0.22138,65.7
6672,"operation, passenger car, petrol, 4% vol. ETBE with ethanol from biomass, EURO4",CH,km,0,transport systems,road,3.4,0.225,66.2
6559,"operation, passenger car, petrol, EURO3",CH,km,0,transport systems,road,3.49,0.23216,66.5
6560,"operation, passenger car, petrol, EURO4",CH,km,0,transport systems,road,3.41,0.22721,66.6
6561,"operation, passenger car, petrol, EURO5",CH,km,0,transport systems,road,3.11,0.20656,66.4
